timestamp,pm10,pm2_5,co,no2,so2,ozone,dust,uv_index,temperature,humidity,wind_speed,aqi,created_at,city
2025-10-03T22:00:00.000Z,17.3,12.4,703,16.5,6.8,39,8,0.0,27.4,85,13.2,50.64377682403433,2026-01-17T03:07:34.532Z,Karachi
2025-10-03T22:00:00.000Z,17.3,12.4,703,16.5,6.8,39,8,0.0,27.4,85,13.2,50.64377682403433,2026-01-17T03:07:09.319Z,Karachi
2025-10-03T23:00:00.000Z,17.5,12.7,600,14.5,6.6,40,8,0.0,26.8,92,12.5,51.287553648068666,2026-01-17T03:07:34.532Z,Karachi
2025-10-03T23:00:00.000Z,17.5,12.7,600,14.5,6.6,40,8,0.0,26.8,92,12.5,51.287553648068666,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T00:00:00.000Z,16.9,12.3,481,12.3,6.2,41,8,0.0,26.2,94,12.9,50.42918454935622,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T00:00:00.000Z,16.9,12.3,481,12.3,6.2,41,8,0.0,26.2,94,12.9,50.42918454935622,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T01:00:00.000Z,16.2,11.7,350,9.9,5.9,44,8,0.0,26.0,94,13.5,48.75,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T01:00:00.000Z,16.2,11.7,350,9.9,5.9,44,8,0.0,26.0,94,13.5,48.75,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T02:00:00.000Z,15.7,11.3,256,8.2,5.7,45,8,0.0,25.8,93,12.8,47.08333333333334,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T02:00:00.000Z,15.7,11.3,256,8.2,5.7,45,8,0.0,25.8,93,12.8,47.08333333333334,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T03:00:00.000Z,15.4,11.1,192,7.2,5.8,45,8,0.0,25.8,92,13.4,46.25,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T03:00:00.000Z,15.4,11.1,192,7.2,5.8,45,8,0.0,25.8,92,13.4,46.25,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T04:00:00.000Z,15.4,10.9,165,6.9,6.2,45,8,0.0,25.6,91,11.1,45.41666666666667,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T04:00:00.000Z,15.4,10.9,165,6.9,6.2,45,8,0.0,25.6,91,11.1,45.41666666666667,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T05:00:00.000Z,12.0,9.3,247,7.9,6.6,47,5,0.0,25.5,93,10.5,38.75000000000001,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T05:00:00.000Z,12.0,9.3,247,7.9,6.6,47,5,0.0,25.5,93,10.5,38.75000000000001,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T06:00:00.000Z,12.5,9.9,564,12.5,7.7,42,6,0.0,25.7,91,10.3,41.25000000000001,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T06:00:00.000Z,12.5,9.9,564,12.5,7.7,42,6,0.0,25.7,91,10.3,41.25000000000001,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T07:00:00.000Z,15.3,12.4,989,18.6,9.3,36,7,0.15,25.9,89,9.5,50.64377682403433,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T07:00:00.000Z,15.3,12.4,989,18.6,9.3,36,7,0.15,25.9,89,9.5,50.64377682403433,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T08:00:00.000Z,19.1,13.6,1214,21.9,11.0,34,9,0.8,26.8,85,8.7,53.21888412017167,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T08:00:00.000Z,19.1,13.6,1214,21.9,11.0,34,9,0.8,26.8,85,8.7,53.21888412017167,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T09:00:00.000Z,23.2,14.6,1040,19.7,12.9,40,12,2.1,28.2,76,10.8,55.36480686695279,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T09:00:00.000Z,23.2,14.6,1040,19.7,12.9,40,12,2.1,28.2,76,10.8,55.36480686695279,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T10:00:00.000Z,25.6,14.6,667,14.7,14.9,50,15,3.6,29.5,71,11.4,55.36480686695279,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T10:00:00.000Z,25.6,14.6,667,14.7,14.9,50,15,3.6,29.5,71,11.4,55.36480686695279,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T11:00:00.000Z,26.6,14.9,380,10.6,16.0,59,17,4.85,30.0,67,10.6,56.00858369098712,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T11:00:00.000Z,26.6,14.9,380,10.6,16.0,59,17,4.85,30.0,67,10.6,56.00858369098712,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T12:00:00.000Z,26.8,15.0,298,8.5,15.3,65,17,5.1,31.0,62,10.4,56.223175965665234,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T12:00:00.000Z,26.8,15.0,298,8.5,15.3,65,17,5.1,31.0,62,10.4,56.223175965665234,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T13:00:00.000Z,24.6,13.9,302,7.3,13.6,69,16,4.6,31.4,60,11.8,53.86266094420601,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T13:00:00.000Z,24.6,13.9,302,7.3,13.6,69,16,4.6,31.4,60,11.8,53.86266094420601,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T14:00:00.000Z,22.4,13.0,329,7.1,12.5,70,14,3.4,31.1,62,10.4,51.93133047210301,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T14:00:00.000Z,22.4,13.0,329,7.1,12.5,70,14,3.4,31.1,62,10.4,51.93133047210301,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T15:00:00.000Z,20.1,12.0,362,7.6,12.7,68,12,2.1,31.1,63,9.7,50.0,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T15:00:00.000Z,20.1,12.0,362,7.6,12.7,68,12,2.1,31.1,63,9.7,50.0,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T16:00:00.000Z,18.9,11.8,417,9.2,13.5,63,11,1.05,30.1,71,9.0,49.16666666666667,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T16:00:00.000Z,18.9,11.8,417,9.2,13.5,63,11,1.05,30.1,71,9.0,49.16666666666667,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T17:00:00.000Z,18.7,12.1,478,10.2,12.5,66,9,0.4,29.1,78,15.1,50.0,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T17:00:00.000Z,18.7,12.1,478,10.2,12.5,66,9,0.4,29.1,78,15.1,50.0,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T18:00:00.000Z,19.6,14.6,562,19.1,12.7,51,8,0.0,28.5,81,14.4,55.36480686695279,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T18:00:00.000Z,19.6,14.6,562,19.1,12.7,51,8,0.0,28.5,81,14.4,55.36480686695279,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T19:00:00.000Z,22.1,17.7,652,31.2,13.0,31,6,0.0,28.0,85,13.8,62.01716738197425,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T19:00:00.000Z,22.1,17.7,652,31.2,13.0,31,6,0.0,28.0,85,13.8,62.01716738197425,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T20:00:00.000Z,22.5,18.1,686,38.9,12.9,17,5,0.0,27.9,85,14.0,62.875536480686705,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T20:00:00.000Z,22.5,18.1,686,38.9,12.9,17,5,0.0,27.9,85,14.0,62.875536480686705,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T21:00:00.000Z,22.4,17.8,619,38.4,12.3,15,5,0.0,27.6,87,13.3,62.231759656652365,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T21:00:00.000Z,22.4,17.8,619,38.4,12.3,15,5,0.0,27.6,87,13.3,62.231759656652365,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T22:00:00.000Z,21.8,17.1,497,33.4,11.4,19,5,0.0,27.4,88,11.0,60.72961373390558,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T22:00:00.000Z,21.8,17.1,497,33.4,11.4,19,5,0.0,27.4,88,11.0,60.72961373390558,2026-01-17T03:07:09.319Z,Karachi
2025-10-04T23:00:00.000Z,21.1,16.3,389,27.9,10.4,24,5,0.0,27.1,89,9.9,59.01287553648069,2026-01-17T03:07:34.532Z,Karachi
2025-10-04T23:00:00.000Z,21.1,16.3,389,27.9,10.4,24,5,0.0,27.1,89,9.9,59.01287553648069,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T00:00:00.000Z,19.5,14.9,313,22.3,9.1,30,5,0.0,27.0,90,11.1,56.00858369098712,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T00:00:00.000Z,19.5,14.9,313,22.3,9.1,30,5,0.0,27.0,90,11.1,56.00858369098712,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T01:00:00.000Z,17.3,13.0,251,16.1,7.7,38,4,0.0,27.0,88,12.2,51.93133047210301,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T01:00:00.000Z,17.3,13.0,251,16.1,7.7,38,4,0.0,27.0,88,12.2,51.93133047210301,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T02:00:00.000Z,15.8,11.6,225,11.8,6.8,43,4,0.0,27.1,87,9.5,48.333333333333336,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T02:00:00.000Z,15.8,11.6,225,11.8,6.8,43,4,0.0,27.1,87,9.5,48.333333333333336,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T03:00:00.000Z,15.4,11.2,253,10.4,6.5,43,4,0.0,27.0,89,7.5,46.666666666666664,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T03:00:00.000Z,15.4,11.2,253,10.4,6.5,43,4,0.0,27.0,89,7.5,46.666666666666664,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T04:00:00.000Z,15.5,11.5,315,10.8,6.6,42,3,0.0,26.8,90,5.2,47.91666666666667,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T04:00:00.000Z,15.5,11.5,315,10.8,6.6,42,3,0.0,26.8,90,5.2,47.91666666666667,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T05:00:00.000Z,16.5,12.4,376,11.2,7.3,44,3,0.0,26.5,94,5.7,50.64377682403433,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T05:00:00.000Z,16.5,12.4,376,11.2,7.3,44,3,0.0,26.5,94,5.7,50.64377682403433,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T06:00:00.000Z,18.3,13.8,437,13.6,9.5,46,4,0.0,26.7,93,6.4,53.6480686695279,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T06:00:00.000Z,18.3,13.8,437,13.6,9.5,46,4,0.0,26.7,93,6.4,53.6480686695279,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T07:00:00.000Z,23.5,18.3,496,16.7,12.4,48,5,0.15,27.0,90,7.2,63.30472103004292,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T07:00:00.000Z,23.5,18.3,496,16.7,12.4,48,5,0.15,27.0,90,7.2,63.30472103004292,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T08:00:00.000Z,25.0,18.2,512,17.7,14.7,54,6,0.95,28.1,82,9.7,63.09012875536481,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T08:00:00.000Z,25.0,18.2,512,17.7,14.7,54,6,0.95,28.1,82,9.7,63.09012875536481,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T09:00:00.000Z,24.6,17.1,447,14.5,15.7,65,7,2.6,29.1,76,10.7,60.72961373390558,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T09:00:00.000Z,24.6,17.1,447,14.5,15.7,65,7,2.6,29.1,76,10.7,60.72961373390558,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T10:00:00.000Z,24.1,16.6,339,9.2,16.0,79,8,4.3,30.0,70,11.1,59.656652360515025,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T10:00:00.000Z,24.1,16.6,339,9.2,16.0,79,8,4.3,30.0,70,11.1,59.656652360515025,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T11:00:00.000Z,24.4,16.9,257,5.2,15.7,89,8,6.35,31.1,63,12.6,60.30042918454936,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T11:00:00.000Z,24.4,16.9,257,5.2,15.7,89,8,6.35,31.1,63,12.6,60.30042918454936,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T12:00:00.000Z,22.5,15.5,229,3.7,14.6,92,8,7.3,31.4,62,14.2,57.2961373390558,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T12:00:00.000Z,22.5,15.5,229,3.7,14.6,92,8,7.3,31.4,62,14.2,57.2961373390558,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T13:00:00.000Z,21.5,14.6,227,3.5,13.0,91,8,7.1,31.0,61,17.3,55.36480686695279,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T13:00:00.000Z,21.5,14.6,227,3.5,13.0,91,8,7.1,31.0,61,17.3,55.36480686695279,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T14:00:00.000Z,21.1,14.0,236,3.9,11.8,88,8,5.95,30.4,65,17.6,54.077253218884124,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T14:00:00.000Z,21.1,14.0,236,3.9,11.8,88,8,5.95,30.4,65,17.6,54.077253218884124,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T15:00:00.000Z,21.8,14.0,253,4.7,11.5,82,9,3.7,30.1,69,16.8,54.077253218884124,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T15:00:00.000Z,21.8,14.0,253,4.7,11.5,82,9,3.7,30.1,69,16.8,54.077253218884124,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T16:00:00.000Z,21.4,13.4,281,6.3,11.6,74,10,1.55,29.8,70,15.6,52.78969957081545,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T16:00:00.000Z,21.4,13.4,281,6.3,11.6,74,10,1.55,29.8,70,15.6,52.78969957081545,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T17:00:00.000Z,18.2,11.5,309,8.7,12.4,67,8,0.4,29.6,70,14.7,47.91666666666667,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T17:00:00.000Z,18.2,11.5,309,8.7,12.4,67,8,0.4,29.6,70,14.7,47.91666666666667,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T18:00:00.000Z,19.6,12.3,340,13.7,12.0,58,8,0.0,28.8,75,14.2,50.42918454935622,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T18:00:00.000Z,19.6,12.3,340,13.7,12.0,58,8,0.0,28.8,75,14.2,50.42918454935622,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T19:00:00.000Z,22.0,15.1,372,20.4,11.5,47,9,0.0,28.4,78,13.9,56.437768240343345,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T19:00:00.000Z,22.0,15.1,372,20.4,11.5,47,9,0.0,28.4,78,13.9,56.437768240343345,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T20:00:00.000Z,23.5,15.8,380,24.5,10.8,39,10,0.0,28.1,79,15.8,57.93991416309013,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T20:00:00.000Z,23.5,15.8,380,24.5,10.8,39,10,0.0,28.1,79,15.8,57.93991416309013,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T21:00:00.000Z,23.9,15.7,350,23.6,9.9,39,11,0.0,28.0,80,18.1,57.72532188841202,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T21:00:00.000Z,23.9,15.7,350,23.6,9.9,39,11,0.0,28.0,80,18.1,57.72532188841202,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T22:00:00.000Z,24.6,15.4,296,20.1,8.9,43,13,0.0,27.8,81,16.3,57.081545064377686,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T22:00:00.000Z,24.6,15.4,296,20.1,8.9,43,13,0.0,27.8,81,16.3,57.081545064377686,2026-01-17T03:07:09.319Z,Karachi
2025-10-05T23:00:00.000Z,25.7,15.5,247,16.5,8.0,47,14,0.0,27.8,82,16.5,57.2961373390558,2026-01-17T03:07:34.532Z,Karachi
2025-10-05T23:00:00.000Z,25.7,15.5,247,16.5,8.0,47,14,0.0,27.8,82,16.5,57.2961373390558,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T00:00:00.000Z,27.0,15.7,208,13.2,7.3,51,16,0.0,27.6,82,16.5,57.72532188841202,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T00:00:00.000Z,27.0,15.7,208,13.2,7.3,51,16,0.0,27.6,82,16.5,57.72532188841202,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T01:00:00.000Z,27.5,15.5,172,9.8,6.7,56,17,0.0,27.8,81,16.7,57.2961373390558,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T01:00:00.000Z,27.5,15.5,172,9.8,6.7,56,17,0.0,27.8,81,16.7,57.2961373390558,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T02:00:00.000Z,28.0,15.6,148,7.2,6.2,59,18,0.0,27.6,82,17.2,57.51072961373391,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T02:00:00.000Z,28.0,15.6,148,7.2,6.2,59,18,0.0,27.6,82,17.2,57.51072961373391,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T03:00:00.000Z,28.0,15.7,135,5.5,5.8,61,17,0.0,27.4,83,17.0,57.72532188841202,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T03:00:00.000Z,28.0,15.7,135,5.5,5.8,61,17,0.0,27.4,83,17.0,57.72532188841202,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T04:00:00.000Z,27.8,15.7,134,4.7,5.6,62,15,0.0,27.1,84,17.1,57.72532188841202,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T04:00:00.000Z,27.8,15.7,134,4.7,5.6,62,15,0.0,27.1,84,17.1,57.72532188841202,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T05:00:00.000Z,27.0,16.1,151,4.6,5.9,64,15,0.0,27.2,81,19.0,58.58369098712447,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T05:00:00.000Z,27.0,16.1,151,4.6,5.9,64,15,0.0,27.2,81,19.0,58.58369098712447,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T06:00:00.000Z,28.2,16.3,206,7.2,6.8,62,22,0.0,27.5,81,19.6,59.01287553648069,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T06:00:00.000Z,28.2,16.3,206,7.2,6.8,62,22,0.0,27.5,81,19.6,59.01287553648069,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T07:00:00.000Z,37.6,18.6,280,10.6,8.0,60,36,0.15,27.5,80,18.9,63.94849785407726,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T07:00:00.000Z,37.6,18.6,280,10.6,8.0,60,36,0.15,27.5,80,18.9,63.94849785407726,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T08:00:00.000Z,64.5,23.2,323,12.3,9.1,63,73,0.8,28.5,73,21.6,73.8197424892704,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T08:00:00.000Z,64.5,23.2,323,12.3,9.1,63,73,0.8,28.5,73,21.6,73.8197424892704,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T09:00:00.000Z,125.3,30.5,303,10.4,10.0,75,155,2.45,29.4,67,21.9,89.48497854077254,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T09:00:00.000Z,125.3,30.5,303,10.4,10.0,75,155,2.45,29.4,67,21.9,89.48497854077254,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T10:00:00.000Z,184.9,39.0,252,6.7,10.8,91,260,4.7,30.2,61,20.9,115.1010101010101,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T10:00:00.000Z,184.9,39.0,252,6.7,10.8,91,260,4.7,30.2,61,20.9,115.1010101010101,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T11:00:00.000Z,223.1,45.4,215,3.9,11.4,105,336,6.7,31.0,56,20.6,134.39393939393938,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T11:00:00.000Z,223.1,45.4,215,3.9,11.4,105,336,6.7,31.0,56,20.6,134.39393939393938,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T12:00:00.000Z,243.1,49.9,206,3.1,11.6,113,360,7.6,31.2,54,21.3,144.49494949494948,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T12:00:00.000Z,243.1,49.9,206,3.1,11.6,113,360,7.6,31.2,54,21.3,144.49494949494948,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T13:00:00.000Z,244.0,51.6,210,3.3,11.5,118,356,7.25,31.6,51,21.6,144.94949494949495,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T13:00:00.000Z,244.0,51.6,210,3.3,11.5,118,356,7.25,31.6,51,21.6,144.94949494949495,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T14:00:00.000Z,231.0,51.5,227,4.2,11.4,119,342,5.65,31.8,48,21.9,140.20100502512562,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T14:00:00.000Z,231.0,51.5,227,4.2,11.4,119,342,5.65,31.8,48,21.9,140.20100502512562,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T15:00:00.000Z,209.5,49.9,258,6.1,11.4,115,323,3.5,31.5,47,20.7,136.18090452261305,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T15:00:00.000Z,209.5,49.9,258,6.1,11.4,115,323,3.5,31.5,47,20.7,136.18090452261305,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T16:00:00.000Z,193.7,49.5,302,8.9,11.3,106,296,1.55,31.0,51,21.1,135.17587939698493,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T16:00:00.000Z,193.7,49.5,302,8.9,11.3,106,296,1.55,31.0,51,21.1,135.17587939698493,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T17:00:00.000Z,209.1,56.6,353,12.7,12.2,97,287,0.35,29.8,58,21.0,150.5795574288725,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T17:00:00.000Z,209.1,56.6,353,12.7,12.2,97,287,0.35,29.8,58,21.0,150.5795574288725,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T18:00:00.000Z,185.8,56.5,428,14.7,11.0,89,255,0.0,28.8,60,19.0,150.5268703898841,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T18:00:00.000Z,185.8,56.5,428,14.7,11.0,89,255,0.0,28.8,60,19.0,150.5268703898841,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T19:00:00.000Z,164.4,51.3,510,17.2,9.4,78,210,0.0,28.2,68,17.6,139.69849246231155,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T19:00:00.000Z,164.4,51.3,510,17.2,9.4,78,210,0.0,28.2,68,17.6,139.69849246231155,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T20:00:00.000Z,132.7,42.1,539,18.3,8.1,68,166,0.0,27.9,71,17.0,116.58291457286433,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T20:00:00.000Z,132.7,42.1,539,18.3,8.1,68,166,0.0,27.9,71,17.0,116.58291457286433,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T21:00:00.000Z,98.5,32.8,472,16.5,7.4,62,124,0.0,27.9,65,17.2,94.4206008583691,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T21:00:00.000Z,98.5,32.8,472,16.5,7.4,62,124,0.0,27.9,65,17.2,94.4206008583691,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T22:00:00.000Z,70.8,25.7,352,13.1,7.0,58,84,0.0,27.5,68,16.5,79.18454935622319,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T22:00:00.000Z,70.8,25.7,352,13.1,7.0,58,84,0.0,27.5,68,16.5,79.18454935622319,2026-01-17T03:07:09.319Z,Karachi
2025-10-06T23:00:00.000Z,52.9,21.2,252,10.1,6.6,55,54,0.0,27.2,83,18.2,69.52789699570816,2026-01-17T03:07:34.532Z,Karachi
2025-10-06T23:00:00.000Z,52.9,21.2,252,10.1,6.6,55,54,0.0,27.2,83,18.2,69.52789699570816,2026-01-17T03:07:09.319Z,Karachi
2025-10-07T00:00:00.000Z,42.7,18.5,199,7.9,6.1,53,40,0.0,27.5,81,17.3,63.73390557939914,2026-01-17T03:07:34.532Z,Karachi
2025-10-07T00:00:00.000Z,42.7,18.5,199,7.9,6.1,53,40,0.0,27.5,81,17.3,63.73390557939914,2026-01-17T03:07:09.319Z,Karachi
2025-10-07T01:00:00.000Z,39.2,16.9,167,6.1,5.6,53,38,0.0,27.2,81,17.3,60.30042918454936,2026-01-17T03:07:34.532Z,Karachi
2025-10-07T01:00:00.000Z,39.2,16.9,167,6.1,5.6,53,38,0.0,27.2,81,17.3,60.30042918454936,2026-01-17T03:07:09.319Z,Karachi
2025-10-07T02:00:00.000Z,40.7,16.5,147,4.9,5.4,53,40,0.0,27.0,82,17.8,59.442060085836914,2026-01-17T03:07:34.532Z,Karachi
2025-10-07T02:00:00.000Z,40.7,16.5,147,4.9,5.4,53,40,0.0,27.0,82,17.8,59.442060085836914,2026-01-17T03:07:09.319Z,Karachi
2025-10-07T03:00:00.000Z,45.1,16.8,104,4.1,5.3,54,45,0.0,27.0,82,17.3,60.08583690987125,2026-01-17T03:07:34.532Z,Karachi
2025-10-07T03:00:00.000Z,45.1,16.8,104,4.1,5.3,54,45,0.0,27.0,82,17.3,60.08583690987125,2026-01-17T03:07:09.319Z,Karachi
2025-10-07T04:00:00.000Z,52.4,18.0,74,3.9,5.4,55,56,0.0,26.9,82,16.6,62.66094420600859,2026-01-17T03:07:34.532Z,Karachi
2025-10-07T04:00:00.000Z,52.4,18.0,74,3.9,5.4,55,56,0.0,26.9,82,16.6,62.66094420600859,2026-01-17T03:07:09.319Z,Karachi
2025-10-07T05:00:00.000Z,61.5,18.9,160,4.8,6.0,54,76,0.0,26.7,82,15.8,64.5922746781116,2026-01-17T03:07:34.532Z,Karachi
2025-10-07T05:00:00.000Z,61.5,18.9,160,4.8,6.0,54,76,0.0,26.7,82,15.8,64.5922746781116,2026-01-17T03:07:09.319Z,Karachi
2025-10-07T06:00:00.000Z,64.0,20.5,506,10.9,7.3,49,84,0.0,26.6,82,13.4,68.02575107296138,2026-01-17T03:07:34.532Z,Karachi
2025-10-07T06:00:00.000Z,64.0,20.5,506,10.9,7.3,49,84,0.0,26.6,82,13.4,68.02575107296138,2026-01-17T03:07:09.319Z,Karachi
2025-10-07T07:00:00.000Z,76.8,25.5,969,19.1,9.3,42,97,0.15,26.3,82,10.4,78.75536480686696,2026-01-17T03:07:34.532Z,Karachi
2025-10-07T07:00:00.000Z,76.8,25.5,969,19.1,9.3,42,97,0.15,26.3,82,10.4,78.75536480686696,2026-01-17T03:07:09.319Z,Karachi
2025-10-07T08:00:00.000Z,104.5,31.5,1223,23.4,11.7,44,133,0.95,27.2,76,7.8,91.63090128755366,2026-01-17T03:07:34.532Z,Karachi
2025-10-07T08:00:00.000Z,104.5,31.5,1223,23.4,11.7,44,133,0.95,27.2,76,7.8,91.63090128755366,2026-01-17T03:07:09.319Z,Karachi
2025-10-07T09:00:00.000Z,166.7,36.4,1064,20.0,14.9,61,212,2.5,28.9,61,9.7,105.9090909090909,2026-01-17T03:07:34.532Z,Karachi
2025-10-07T09:00:00.000Z,166.7,36.4,1064,20.0,14.9,61,212,2.5,28.9,61,9.7,105.9090909090909,2026-01-17T03:07:09.319Z,Karachi
